"MULTILINESTRING ((-74.09743316718495 40.59088318714956, -74.09793167250301 40.59031383020286))",18
"MULTILINESTRING ((-74.00973152346168 40.72499037102873, -74.01005338591689 40.72524445086964))",568
"MULTILINESTRING ((-73.91897934991685 40.654201866847025, -73.91783363669258 40.654162052832056))",735
"MULTILINESTRING ((-73.98644928927935 40.66502846372906, -73.98408880433905 40.66388588401461))",26
"MULTILINESTRING ((-73.90802249245729 40.6978254086348, -73.9075698522662 40.69757174997109))",56
"MULTILINESTRING ((-74.08705250148404 40.58635719945877, -74.08711818346181 40.586284881162456, -74.08755376278638 40.58580528737047))",42
"MULTILINESTRING ((-74.07258578243442 40.59392652598436, -74.07343026344012 40.593616920522116))",1
"MULTILINESTRING ((-73.98653500001983 40.73705000996853, -73.98612054479274 40.73763985641833))",21
"MULTILINESTRING ((-74.01774227617491 40.64140075417448, -74.01556266734983 40.64006663684698))",21
"MULTILINESTRING ((-74.08295922251126 40.57587503271944, -74.08339010236264 40.57561817816863))",3
"MULTILINESTRING ((-73.96984859921484 40.75707595750041, -73.96760620834938 40.75613198849283))",246
"MULTILINESTRING ((-73.98943880748347 40.72308392217512, -73.9887873118406 40.722893789764065))",16
"MULTILINESTRING ((-73.85083501314507 40.84201824185745, -73.8511114380849 40.8422495665662, -73.85120896827037 40.84271512190254))",5
"MULTILINESTRING ((-73.8304314303563 40.87162472233332, -73.83023200127434 40.87196607658681, -73.83007985313601 40.87221886011713))",49
"MULTILINESTRING ((-73.93706978175659 40.84893899959699, -73.93639683136004 40.84954119483694))",98
"MULTILINESTRING ((-73.91654436298559 40.67583843461703, -73.91377684577539 40.675686755368666))",34
"MULTILINESTRING ((-73.89042042411295 40.82314419516672, -73.88948425472903 40.82319057794566))",25
"MULTILINESTRING ((-73.99555742754549 40.68306853508845, -73.9934805050087 40.68227427254301))",35
"MULTILINESTRING ((-73.9990904987123 40.637415325796006, -73.99768580667666 40.636566269850654))",19
"MULTILINESTRING ((-74.00081842581548 40.71692970784939, -74.00027443693304 40.71761940210768))",32
"MULTILINESTRING ((-73.97118520979612 40.76677028966978, -73.96958441466369 40.76609086532323))",1
"MULTILINESTRING ((-73.94674130875181 40.579992726575405, -73.94630211117267 40.57766818848171))",8
"MULTILINESTRING ((-73.81773001929793 40.583250164468645, -73.81880426402894 40.58494833689691))",8
"MULTILINESTRING ((-73.92847568974285 40.652175894630865, -73.9282649930721 40.65022811440372))",24
"MULTILINESTRING ((-73.9590117668133 40.78346128463502, -73.95785462938547 40.78297691131427))",10
"MULTILINESTRING ((-73.92489466147302 40.63695641805165, -73.92400235332217 40.63736138070699))",26
"MULTILINESTRING ((-73.9849100144509 40.74206169896554, -73.98335962279175 40.741412165671136))",12
"MULTILINESTRING ((-73.94268819701934 40.66132050027633, -73.94261168312772 40.66061034193519))",5
"MULTILINESTRING ((-74.01150567239777 40.70295884366263, -74.01116558085066 40.70178149404087))",14
"MULTILINESTRING ((-73.97085785981645 40.79338046924435, -73.9721769497688 40.79393491552256))",13
"MULTILINESTRING ((-73.99311953429248 40.73669104591344, -73.99121075933684 40.73588818569335))",17
"MULTILINESTRING ((-73.97928670527362 40.77672475914091, -73.97879904844217 40.777412933471936))",3
"MULTILINESTRING ((-74.01521882900306 40.71601472324537, -74.01516644636311 40.71600839027033, -74.01511014833383 40.716014422442875, -74.0150577353921 40.716033745160914, -74.01501662740206 40.716063638333075, -74.01499069294677 40.71609884263102, -74.01477642304613 40.71637944201922))",3
"MULTILINESTRING ((-73.9995526044864 40.76307519229674, -73.99937931101317 40.76319446315011, -73.9992208216015 40.7633261702855, -73.99907936138752 40.763468637853244, -73.99895667325781 40.7636199127482))",7
"MULTILINESTRING ((-73.87015328069131 40.66828777905806, -73.87005761458472 40.6683125590128, -73.86985919692236 40.668364063543315, -73.86973902386956 40.66841475153452))",6
"MULTILINESTRING ((-73.95349969121969 40.80698128779096, -73.95494882013891 40.80759280638313))",21
"MULTILINESTRING ((-73.92468755711648 40.66746761094797, -73.92272714241247 40.667365056426824))",39
"MULTILINESTRING ((-73.8920451682876 40.83571831976299, -73.89163025895509 40.834734491075714, -73.89150554345115 40.83466242443623))",2
"MULTILINESTRING ((-74.14850283141206 40.53925914206059, -74.14547829906672 40.53710411394137))",3
"MULTILINESTRING ((-74.17241191518762 40.55140947302827, -74.17225379505325 40.550702480888894))",1
"MULTILINESTRING ((-73.97069875667012 40.648502100459794, -73.96998500791993 40.64877493456968))",1
"MULTILINESTRING ((-74.00937949179367 40.6563719453171, -74.00717195253358 40.65504298611032))",3
"MULTILINESTRING ((-73.93878428061674 40.71319035600375, -73.938649123975 40.71322308064642, -73.93738347556744 40.71316606354589))",4
"MULTILINESTRING ((-73.90502229705207 40.82894701069013, -73.90385265740693 40.828194865984024))",13
"MULTILINESTRING ((-73.943913106303 40.63423670469956, -73.94365994531944 40.63189942694861))",2
"MULTILINESTRING ((-73.98404409664482 40.69757769036047, -73.98311794105999 40.697542042114684))",19
"MULTILINESTRING ((-73.91689895915914 40.68878957539688, -73.91545028150553 40.69026392147041))",21
"MULTILINESTRING ((-74.02444889042178 40.6250484458383, -74.02209239738764 40.62362809124284))",12
"MULTILINESTRING ((-73.84520064998087 40.88356036922075, -73.84485043013886 40.88381098283019))",1
"MULTILINESTRING ((-73.9846337549048 40.67514490485041, -73.9822768701059 40.67400014684429))",2
"MULTILINESTRING ((-73.90470192623533 40.64359066363537, -73.90377036633001 40.642751936895436))",5
"MULTILINESTRING ((-73.99955589172522 40.73361059539888, -73.99962068668366 40.733916618107074, -73.99965310409642 40.734069719488176))",1
"MULTILINESTRING ((-73.94719207003375 40.59768208676821, -73.94673768403986 40.595290871827444))",8
"MULTILINESTRING ((-73.88382009616312 40.85149929138942, -73.88232256630299 40.85106079150241))",9
"MULTILINESTRING ((-74.01381390001302 40.64174524676127, -74.01161110634612 40.64041592860219))",19
"MULTILINESTRING ((-73.88798795965572 40.667254602425984, -73.88759334939063 40.6657177741949))",26
"MULTILINESTRING ((-73.98719538366271 40.70153222381677, -73.98674782248713 40.701526499847425))",6
"MULTILINESTRING ((-73.9072221127781 40.86885174978669, -73.90631863262944 40.86957158220407))",1
"MULTILINESTRING ((-74.10447596234985 40.57561818225892, -74.10505065352311 40.57505343424949))",1
"MULTILINESTRING ((-73.90307346326267 40.630841739709744, -73.90125410374665 40.62920622543427))",14
"MULTILINESTRING ((-73.90989194363664 40.86006170772258, -73.91001147302896 40.86008090016838, -73.91001175716461 40.86008094595632, -73.91001200662237 40.86008101818587, -73.91012832662008 40.860114003545796, -73.9101284335992 40.86011403043286, -73.9101285398917 40.86011407557941, -73.91023777388769 40.860160247931205, -73.91023786848585 40.86016029306855, -73.91023795161021 40.86016033819697, -73.91033626995115 40.860218126901955, -73.91033635285521 40.860218171862606, -73.91033643529337 40.860218235082925, -73.91042100636969 40.86028536049194, -73.91051068553573 40.86037326368545, -73.91051076861184 40.860373344998656, -73.9105108517123 40.86037340821938, -73.91061848907036 40.860451455959115, -73.91061858429514 40.860451527900345, -73.91061869057589 40.860451582427736, -73.9107412550315 40.86051682776316, -73.91074136131336 40.86051688162034, -73.91074147974297 40.86051692660819, -73.91087470336379 40.86056710613962, -73.91087491728771 40.860567187051046, -73.91087516609818 40.86056725039951, -73.91101447264602 40.86060126160847))",24
"MULTILINESTRING ((-73.88383859573905 40.87679795008239, -73.88355294375285 40.876252229071454, -73.88349725749677 40.876156738808504, -73.88345586385496 40.876056256532046, -73.88345579329295 40.87605609463374, -73.88345575738161 40.87605593260291, -73.88342965021383 40.875952169907485, -73.88341932359914 40.87584701846766, -73.8834247266173 40.875742666419384))",9
"MULTILINESTRING ((-73.91419332375928 40.62369443978858, -73.91235996093297 40.62204449987886))",3
"MULTILINESTRING ((-73.98699859959373 40.67628544604358, -73.9862302732181 40.67591087770502))",6
"MULTILINESTRING ((-73.92508152301917 40.67384433817344, -73.9251215385384 40.67339896060363, -73.92516155438359 40.67295360058705))",1
"MULTILINESTRING ((-73.98871405107316 40.748513273674405, -73.99156300611516 40.749705922316465))",12
"MULTILINESTRING ((-73.97014355030412 40.76224055494147, -73.96864226119885 40.76159996067614))",10
"MULTILINESTRING ((-73.83465471830758 40.84070770998074, -73.83467302269989 40.841391292780784))",1
"MULTILINESTRING ((-74.23788515130762 40.51726528178496, -74.2384765422159 40.516912838027906))",5
"MULTILINESTRING ((-73.8483534146488 40.84209695982824, -73.84932336068395 40.84281695125117, -73.84939158423315 40.84291857105789))",3
"MULTILINESTRING ((-74.11393395794077 40.62433020442793, -74.11310089459528 40.62458472164482))",1
"MULTILINESTRING ((-74.16526055247171 40.544239608788615, -74.164787489725 40.54380210954021))",1
"MULTILINESTRING ((-74.16043797308502 40.58373807548625, -74.15966237624583 40.583281156562826))",1
"MULTILINESTRING ((-74.15894212783721 40.62459269287887, -74.15954761048789 40.624698439494))",5
"MULTILINESTRING ((-73.99617669720959 40.59507743573781, -73.99599144943707 40.59492505406244, -73.99554039815537 40.5945585047809))",6
"MULTILINESTRING ((-73.93928688819672 40.801816379079625, -73.93882902162521 40.80244428926615))",1
"MULTILINESTRING ((-73.93828802405953 40.61932901938911, -73.93781351892429 40.61965209587009))",1
"MULTILINESTRING ((-73.9046772827469 40.87261987849376, -73.90571425362508 40.873138322101774))",41
"MULTILINESTRING ((-73.94153959337262 40.71911168964503, -73.9417465544826 40.7203661777636))",4
"MULTILINESTRING ((-73.9504182051702 40.67074824342988, -73.94764755815235 40.67059698104175))",37
"MULTILINESTRING ((-73.94270638160356 40.71468948326519, -73.94246200544144 40.71470491157339, -73.94206584889916 40.71472886559058))",6
"MULTILINESTRING ((-73.91179362016916 40.826428155602, -73.90991777742664 40.82584890210837))",19
"MULTILINESTRING ((-74.11549141122467 40.55908833782645, -74.11644202959245 40.558211426694))",1
"MULTILINESTRING ((-73.96092081053555 40.61275767364108, -73.9604436188154 40.61020150680253))",4
"MULTILINESTRING ((-74.00459906977368 40.619576853495566, -74.00239878731374 40.61824712194628))",7
"MULTILINESTRING ((-74.1770020658478 40.54089471468544, -74.1773739040974 40.540834287473245))",1
"MULTILINESTRING ((-73.93224926445895 40.81963964955379, -73.93077849352728 40.819499316315266))",2
"MULTILINESTRING ((-74.00630969599493 40.71416582661869, -74.00793943414322 40.714926972626124))",2
"MULTILINESTRING ((-73.91897934991685 40.654201866847025, -73.9184729402964 40.653744964874946))",1
"MULTILINESTRING ((-73.98266032278313 40.686086484862905, -73.98309138105408 40.68545113763514))",2
"MULTILINESTRING ((-73.9370999944284 40.580868232346766, -73.93699037179424 40.57851894777755))",1
"MULTILINESTRING ((-73.7624579155939 40.59273839741948, -73.76270930263134 40.59410740137496))",1
"MULTILINESTRING ((-73.92097112918707 40.618123589499746, -73.9208519785961 40.616971435340105))",1
"MULTILINESTRING ((-73.98843063263479 40.70445485718954, -73.98849978634553 40.703824263265986))",6
"MULTILINESTRING ((-73.81514114367572 40.58744254015582, -73.81604494419048 40.58866974047612, -73.81628497753454 40.58899480005161))",1
"MULTILINESTRING ((-73.90599570294876 40.7067985916992, -73.90525540086631 40.70636142545761))",1
"MULTILINESTRING ((-73.9005649187088 40.615858850983265, -73.89923928658504 40.61466582051179))",1
"MULTILINESTRING ((-74.02261098612834 40.63970852832769, -74.02192439742745 40.63928485919066))",2
"MULTILINESTRING ((-73.89965655621747 40.90604144962155, -73.89949612148509 40.906608686592875))",1
"MULTILINESTRING ((-73.92613100499933 40.621420621994375, -73.92587569897502 40.619012807348284))",2
"MULTILINESTRING ((-74.16584217860219 40.61066069225574, -74.16604786014443 40.60989828239386))",1
"MULTILINESTRING ((-73.9657977000289 40.76858763895661, -73.96533896313194 40.76921226198593))",5
"MULTILINESTRING ((-73.9358039975266 40.598923666381964, -73.93571678226033 40.59844628404235, -73.93570147159618 40.598362478372415, -73.93562392517488 40.59793801393988, -73.93560737030155 40.59784739933631, -73.93555145889069 40.59754135376052, -73.93553436420915 40.59744777943636, -73.93536880990052 40.596541548644744))",2
"MULTILINESTRING ((-73.979276408145 40.60594062036779, -73.97912671896106 40.605068653994465))",1
"MULTILINESTRING ((-73.96754997817287 40.63192194262207, -73.9667766518943 40.63229458195525))",1
"MULTILINESTRING ((-73.95282721008638 40.653977035098094, -73.9527705776911 40.65348603677645, -73.95266313989468 40.652489363708334))",3
"MULTILINESTRING ((-73.99440309667881 40.7262635536212, -73.99412963215782 40.726639637513365))",2
"MULTILINESTRING ((-73.94607233775612 40.581413658024495, -73.94582152326466 40.58009347041627))",1
"MULTILINESTRING ((-74.18031091342682 40.52608906360675, -74.17962519855425 40.52502386182891, -74.17951041018343 40.524801450713994, -74.17954216994104 40.52287715958788))",1
"MULTILINESTRING ((-73.97399992211835 40.65212772860465, -73.97372702030118 40.65068537062643))",5
"MULTILINESTRING ((-73.9491520465801 40.64688583456517, -73.94896388162428 40.645131677392094))",4
"MULTILINESTRING ((-73.92427980789007 40.8071867178177, -73.92407160281975 40.80747953903503, -73.92403595086371 40.80752967981484, -73.92399898490977 40.80758166902217, -73.92397236505968 40.80761910664199, -73.92383711577652 40.807809318888836))",1
"MULTILINESTRING ((-73.96780338187781 40.628287130245255, -73.96755228056041 40.62694322268607))",3
"MULTILINESTRING ((-74.18040904859478 40.56053787862995, -74.18032683992588 40.55997180104537))",2
"MULTILINESTRING ((-74.1186722852952 40.55387488224826, -74.11780747730525 40.5547140280087))",1
"MULTILINESTRING ((-73.94293241579142 40.73352672038455, -73.94504974214728 40.73468176947769))",1
"MULTILINESTRING ((-73.87522901434902 40.66538723586689, -73.87470883737252 40.66561228598429, -73.87441549552092 40.665741991230355))",1
"MULTILINESTRING ((-73.85404324997069 40.57108383062634, -73.85513642846725 40.572973079963496))",1
"MULTILINESTRING ((-73.93323248468289 40.8449099216077, -73.93331627477333 40.84494507164038, -73.93347411561238 40.84501128553255, -73.93355813925521 40.8450465336923, -73.93363943243442 40.84508063569834, -73.933709992008 40.84511023514456, -73.93378092011433 40.84513998904826, -73.93385171333283 40.84516968620784, -73.93468623926039 40.84551975725754))",45
"MULTILINESTRING ((-73.94940638959486 40.6640053077823, -73.94816604175278 40.66408182197879))",48
"MULTILINESTRING ((-73.90913419344028 40.85554509737911, -73.90977325810184 40.85588035167208))",5
"MULTILINESTRING ((-73.92027125271424 40.83084234506151, -73.91967066556865 40.83188267345917))",213
"MULTILINESTRING ((-74.00743353168835 40.726600870329925, -74.00731990600718 40.72732863278477))",22
"MULTILINESTRING ((-73.94363106170418 40.577850106521815, -73.94353105213649 40.57786095001017))",16
"MULTILINESTRING ((-73.8737950660857 40.83598571843434, -73.87309268192509 40.83591789655686, -73.87278549124974 40.835898525729))",22
"MULTILINESTRING ((-73.95006542804724 40.71830016516502, -73.94841638605136 40.71845553211791))",10
"MULTILINESTRING ((-73.94380032046153 40.610719118659944, -73.94369954006247 40.61021403910739))",223
"MULTILINESTRING ((-73.9891681276887 40.688615554555014, -73.98700001523682 40.68777311590162))",12
"MULTILINESTRING ((-74.08718195614057 40.589286887054435, -74.0854132514517 40.588345781639724))",7
"MULTILINESTRING ((-73.88069641606945 40.66993001813954, -73.88031337327826 40.66839170938561))",3
"MULTILINESTRING ((-73.89381908649352 40.65703597858545, -73.89297014327268 40.65735989131548))",816
"MULTILINESTRING ((-73.95064594267232 40.7217056932818, -73.95164632252364 40.723485857483986))",40
"MULTILINESTRING ((-73.93128036584677 40.69920248184159, -73.92978730708147 40.70071816075656))",50
"MULTILINESTRING ((-73.9719735100611 40.63062263935162, -73.97182772517064 40.6298633845969))",416
"MULTILINESTRING ((-74.075331629641 40.6242461723816, -74.0778110437314 40.623532749947984))",34
"MULTILINESTRING ((-73.83196350986952 40.65596721738618, -73.832009132275 40.65589971846499, -73.83203539977777 40.65582229401719, -73.83203769989254 40.65574014309934, -73.83201484477226 40.65565984667325, -73.83196963266529 40.65558765812573, -73.83190791864203 40.65552804341701, -73.83202972843004 40.65527605837092))",80
"MULTILINESTRING ((-74.00492136539435 40.68016994956627, -74.00484484453486 40.680075142210356, -74.00474991956933 40.67995753320604, -74.0046974943409 40.67989257918737, -74.00456343202374 40.679726478556795, -74.00449685787412 40.67964399423982, -74.00441948500658 40.679548128858556))",175
"MULTILINESTRING ((-74.1810713930694 40.55744155176693, -74.18117336763743 40.55733616459319, -74.18167721376709 40.55680567837021, -74.182070059878 40.5563928482962))",18
"MULTILINESTRING ((-74.16043302821001 40.628016565469665, -74.16050268618598 40.626529626354554))",3
"MULTILINESTRING ((-73.8836627110076 40.63763199264176, -73.8815094769358 40.63899300004122))",88
"MULTILINESTRING ((-74.07538407370096 40.60922195546902, -74.07576595280189 40.60886935661057, -74.07582939077288 40.608811603697674))",20
"MULTILINESTRING ((-73.98585983079445 40.616521923843045, -73.98366720768823 40.61518537736039))",8
"MULTILINESTRING ((-74.1141457003199 40.61374153004097, -74.11513227303983 40.613661804445215))",4
"MULTILINESTRING ((-73.96018161162492 40.75803666151876, -73.95948743932189 40.75774747411285))",14
"MULTILINESTRING ((-73.97897292738489 40.633476643934074, -73.97870463020485 40.63332433504753))",190
"MULTILINESTRING ((-73.97331602053892 40.68559224752234, -73.97302787807654 40.684145071340545))",20
"MULTILINESTRING ((-74.00874728441441 40.71902893530792, -74.00710975004186 40.71829494181318, -74.00705196327617 40.71826903918414))",17
"MULTILINESTRING ((-74.08962820587358 40.64084312909028, -74.09094097038967 40.64061904876599))",30
"MULTILINESTRING ((-73.90671941184515 40.6807674219426, -73.90628287126793 40.680506755572246))",20
"MULTILINESTRING ((-73.93823481041673 40.84691034299617, -73.93803616177877 40.84755775391384))",130
"MULTILINESTRING ((-73.93845140308964 40.846192154313805, -73.93823481041673 40.84691034299617))",208
"MULTILINESTRING ((-73.9490135844783 40.711903756280655, -73.94913083041777 40.712612420231416))",18
"MULTILINESTRING ((-74.00600546607755 40.67414600470104, -74.00523590045248 40.673928400923245, -74.00516015044228 40.673906981395035, -74.00479195658134 40.67380286757598, -74.0046464133911 40.673761712470984, -74.00443204894916 40.673701095469674))",12
"MULTILINESTRING ((-74.00562947282175 40.68286017798399, -74.00397813002428 40.68237702040804))",23
"MULTILINESTRING ((-74.01945720590477 40.643319886531934, -74.02005761465185 40.642765523414184))",92
"MULTILINESTRING ((-73.93917604732064 40.67192600048198, -73.93640533019064 40.671774305514745))",21
"MULTILINESTRING ((-73.97803600804761 40.716693581894575, -73.97812449752433 40.7167718803682, -73.97812462738966 40.71677199732664, -73.97812474557972 40.71677213237575, -73.97820023598703 40.71686281006359, -73.97820030751767 40.71686289132767, -73.97820035438882 40.71686297191698, -73.97824397590624 40.716938468784214, -73.9782589170026 40.7169643266995, -73.97829700288717 40.717073214794, -73.97829705039854 40.71707335854102, -73.97829707412777 40.71707351166504, -73.9783094844389 40.717164022071415))",49
"MULTILINESTRING ((-73.9535548139766 40.64294723661779, -73.95330876177842 40.64064906825173))",102
"MULTILINESTRING ((-74.00875385418286 40.62937122591168, -74.00655432376685 40.628039720309495))",16
"MULTILINESTRING ((-73.89299354293989 40.85838611946088, -73.89256957076292 40.8589755420532, -73.89225707621111 40.85940997630239))",27
"MULTILINESTRING ((-73.93951520847304 40.66829561546732, -73.9367494701341 40.6681273707869))",49
"MULTILINESTRING ((-73.96982455287815 40.768646008820845, -73.96821493085855 40.7679678480867))",3
"MULTILINESTRING ((-73.99506103516961 40.72881077203202, -73.99454694087439 40.72940599411106))",2
"MULTILINESTRING ((-74.0066240724196 40.73166937855265, -74.0065013531848 40.732425875033776))",34
"MULTILINESTRING ((-73.98098333196738 40.69355661691116, -73.98011299221449 40.69352388003438))",16
"MULTILINESTRING ((-73.9193764991312 40.699391907893215, -73.91781950543198 40.700976122847784))",51
"MULTILINESTRING ((-73.97085933749891 40.69317202398435, -73.96983118539578 40.69313424347152))",1
"MULTILINESTRING ((-73.90047360527406 40.880752994679845, -73.89867050418303 40.88338796182372, -73.89850960633007 40.88355839962408, -73.89833831092211 40.88372318219288, -73.89815715225573 40.88388176936057, -73.89796672461301 40.884033666242516))",8
"MULTILINESTRING ((-74.00187434551243 40.6103746243441, -74.00266468107704 40.6095699655858))",4
"MULTILINESTRING ((-73.94261053209208 40.63084353485176, -73.94252113475336 40.63003739929302, -73.94247453684753 40.62961722935231))",6
"MULTILINESTRING ((-74.13805849495793 40.6270685173905, -74.13789126703902 40.62745288039194))",1
"MULTILINESTRING ((-73.95108831393203 40.63607590677305, -73.94977813855385 40.63481457757932))",4
"MULTILINESTRING ((-73.94041185850996 40.69488089676255, -73.94026548739566 40.69414839746768))",8
"MULTILINESTRING ((-73.96439361674287 40.70705583167957, -73.96374511605369 40.70647884296624))",2
"MULTILINESTRING ((-73.85539201342496 40.903784986266075, -73.85528834251407 40.90376312775703))",8
"MULTILINESTRING ((-73.85027097155944 40.841594566918104, -73.85083501314507 40.84201824185745))",1
"MULTILINESTRING ((-73.96300827971267 40.57571579954298, -73.96207861741648 40.57576188251168))",5
"MULTILINESTRING ((-73.97229894843689 40.62643116816188, -73.97193582524119 40.6245585116863))",4
"MULTILINESTRING ((-73.97832693203611 40.6432684400168, -73.97824897280125 40.64284592942475))",1
"MULTILINESTRING ((-73.8834779904961 40.86565100092192, -73.88323703620144 40.86581099053842))",1
"MULTILINESTRING ((-73.94396498588735 40.64354277215826, -73.94372044513288 40.64124284557531))",6
"MULTILINESTRING ((-74.08854472851586 40.62261860077881, -74.09006877864222 40.6225406115754))",5
"MULTILINESTRING ((-73.80608082809538 40.817341812241146, -73.80548086534185 40.817154127935545))",4
"MULTILINESTRING ((-73.96488318108923 40.80844479942506, -73.96539152895087 40.8086657914767))",8
"MULTILINESTRING ((-73.90264393605155 40.6980140093831, -73.90152388467085 40.69916164279665))",14
"MULTILINESTRING ((-73.90249948554857 40.88607894207792, -73.90144611989743 40.88699208615377))",2
"MULTILINESTRING ((-73.78950330090609 40.590640856891305, -73.7895189858073 40.590810301778575))",1
"MULTILINESTRING ((-73.94743290329555 40.65803120650875, -73.94555225284472 40.65816050185549, -73.94517150985942 40.658186679203375))",10
"MULTILINESTRING ((-73.88469163642236 40.881967786512654, -73.8831908876946 40.88328483400967))",7
"MULTILINESTRING ((-73.93065040923992 40.71292815239248, -73.92947816228072 40.713237225164626))",4
"MULTILINESTRING ((-73.86711502939086 40.82350099139598, -73.86742473242556 40.824843510262006))",7
"MULTILINESTRING ((-73.98483935260542 40.717674046588996, -73.98399541546723 40.71741442353993))",1
"MULTILINESTRING ((-73.99798485426793 40.71272772082922, -73.99711718939683 40.71279973645237))",14
"MULTILINESTRING ((-73.85938027848674 40.57351538749592, -73.8597458242786 40.57416340257894, -73.85981121088581 40.57421065190114))",2
"MULTILINESTRING ((-74.13476961371396 40.636025069535, -74.13521377496615 40.63534519602524))",2
"MULTILINESTRING ((-73.89785941700273 40.67572693702527, -73.89686679984887 40.67579477901177))",3
"MULTILINESTRING ((-74.01000876121518 40.70206100231388, -74.00938537770101 40.70232295981403, -74.00808721127275 40.70312241581044))",2
"MULTILINESTRING ((-73.87657495289203 40.68016700132696, -73.87609876050219 40.67824775258978))",1
"MULTILINESTRING ((-73.96262273675086 40.77563801523557, -73.96112094255696 40.77500251057348))",5
"MULTILINESTRING ((-74.03598944354782 40.61859585874571, -74.03616248381722 40.61816830032512))",6
"MULTILINESTRING ((-74.02536097320035 40.630109349572315, -74.02295953768112 40.62870131512131))",12
"MULTILINESTRING ((-73.93848804164232 40.703954572494425, -73.93502173939895 40.70462616960931))",6
"MULTILINESTRING ((-73.86102779819203 40.83551534560355, -73.86084980515396 40.83645964202721))",8
"MULTILINESTRING ((-73.84300297148008 40.859501967524814, -73.84319845522465 40.86089646422718))",6
"MULTILINESTRING ((-73.8203445489142 40.60164604261972, -73.82358498356515 40.601940032493054))",1
"MULTILINESTRING ((-74.14726089320214 40.54637941616136, -74.14673214658153 40.54570141015271))",2
"MULTILINESTRING ((-73.95234079123053 40.69426304761604, -73.94906040049318 40.69463777791861))",5
"MULTILINESTRING ((-74.21779984317858 40.53774949480542, -74.21893306321795 40.53765697187728))",3
"MULTILINESTRING ((-73.9084805520393 40.71018287077714, -73.90769505984962 40.71095166728999))",5
"MULTILINESTRING ((-73.90528356488853 40.7028380426932, -73.90454165656642 40.70239992491829))",1
"MULTILINESTRING ((-73.75714333876752 40.596598371450625, -73.75713034815699 40.59682135033031, -73.7571574568432 40.59689386410382, -73.75715752673808 40.59689404417855, -73.75715754985282 40.59689421510783, -73.75716938238551 40.596970496842296, -73.7571693935204 40.59697057761521, -73.75716939315912 40.59697067695963, -73.75716489470778 40.59704795968608, -73.75716488219523 40.59704807642794, -73.75716485784561 40.59704818460075, -73.75714419384083 40.59712338879862, -73.75714415825064 40.59712350565922, -73.7571440987026 40.59712362297179, -73.7571086364056 40.59719407690866))",5
"MULTILINESTRING ((-73.98596674177712 40.62675606186408, -73.98493834382535 40.62612259606875))",6
"MULTILINESTRING ((-73.92217453750307 40.638391576950774, -73.92210421470335 40.63778220189651, -73.92201580179008 40.63701608867532, -73.92190720388425 40.63607496327309))",6
"MULTILINESTRING ((-73.85727871248059 40.82659962357846, -73.85700204900002 40.82665967671322, -73.85672105914382 40.826708252077665, -73.85643698835648 40.8267450803039, -73.8563567747658 40.826752085960706))",10
"MULTILINESTRING ((-74.15031392489121 40.56150554420582, -74.15223147738435 40.560599133240494))",1
"MULTILINESTRING ((-74.01420288350761 40.62068474388309, -74.01200244646883 40.61935297671414))",2
"MULTILINESTRING ((-74.00730360038398 40.68212289406338, -74.00792484307689 40.68159169389061))",11
"MULTILINESTRING ((-73.87460867945155 40.82950290492133, -73.87494467127564 40.83092409243491, -73.87514313779748 40.83176353947049))",1
"MULTILINESTRING ((-73.95386524502402 40.71543262596546, -73.95275381335725 40.71473599055456))",6
"MULTILINESTRING ((-73.86118547363083 40.84468182922645, -73.86112863415818 40.84476332765051, -73.85865367334972 40.845286389610415))",1
"MULTILINESTRING ((-73.8976245718617 40.9103216629624, -73.89762882040496 40.91033885060358, -73.8976336072073 40.91035595697114, -73.89763893029799 40.91037297150941, -73.8976447870426 40.91038988449972, -73.8976511734797 40.91040668756239, -73.89765808609336 40.91042336980532, -73.89766552070208 40.910439922346036, -73.8976734735665 40.910456335967446, -73.89768194028582 40.910472600781766, -73.89769091535359 40.91048870790533, -73.89770039414637 40.91050464862283, -73.89771037115949 40.910520412877936, -73.89772084066509 40.91053599212187, -73.89773179715644 40.91055137763847, -73.89774323313908 40.91056656087734, -73.89775514398949 40.910581533123185, -73.89776752111014 40.91059628515446, -73.89778035899265 40.910610809260206, -73.89779364947955 40.91062509722447, -73.8978073844136 40.910639140663804, -73.89782155762362 40.91065293203409, -73.8978361602904 40.91066646261625, -73.89785118315021 40.91067972553353, -73.89786661959018 40.91069271324147, -73.89788245858206 40.91070541752155, -73.89789869328979 40.91071783233682, -73.8979153133478 40.91072994930184, -73.89793230949043 40.91074176271252, -73.89794967135 40.910753265523624, -73.89796739054673 40.91076445035664, -73.8979854553848 40.91077531217541, -73.89800385726306 40.910785843936274, -73.89802258448674 40.91079603993299, -73.8980416269073 40.91080589412567, -73.89806097304924 40.91081540181342, -73.89808061298608 40.91082455611895, -73.8981005354623 40.910833352844136, -73.89812072789874 40.91084178695207, -73.89814117970357 40.910849853407605, -73.89816187962201 40.910857547510105, -73.89818281529435 40.91086486506048, -73.8982039752439 40.91087180202796, -73.89822534689013 40.9108783542133, -73.89824691831387 40.91088451808794, -73.89826867693357 40.910890290122715, -73.89829061127139 40.910895666956954, -73.89831270830332 40.91090064556373, -73.89833495566775 40.91090522291667))",1
"MULTILINESTRING ((-73.80093282985334 40.58912554982724, -73.80107346326517 40.59041772304856))",3
"MULTILINESTRING ((-73.92883863778029 40.82001656888888, -73.92809349159208 40.82194611366023))",1
