start station latitude,start station longitude,end station latitude,end station longitude
40.7153379,-74.01658354,40.701907,-74.013942
40.7973721,-73.97041192,40.76087502,-74.00277668
40.7973721,-73.97041192,40.76087502,-74.00277668
40.70569254,-74.01677685,40.71291224,-74.01020234
40.69128258,-73.9452416,40.6729679,-73.97087984
40.72079821,-73.95484712,40.70870368,-73.9448625
40.751873,-73.977706,40.751581,-73.97791
40.73401143,-74.00293877,40.74394314,-73.97966069
40.799484,-73.955613,40.78275,-73.97137
40.72740794,-73.98142006,40.75097711,-73.98765428
40.76228826,-73.98336183,40.77112927,-73.95772297
40.714215,-73.981346,40.7381765,-73.97738662
40.722055,-73.989111,40.70281858,-73.98765762
40.74173969,-73.99415556,40.72490985,-74.00154702
40.75724568,-73.97805914,40.7734066,-73.97782542
40.751873,-73.977706,40.7575699,-73.99098507
40.68199044,-73.99079025,40.66514682,-73.97637606
40.76030096,-73.99884222,40.7643971,-73.97371465
40.71870987,-74.0090009,40.72917025,-73.99810231
40.73047309,-73.98672378,40.73143724,-73.99490342
40.75513557,-73.98658032,40.76030096,-73.99884222
40.77750703,-73.98888588,40.73224119,-74.00026394
40.686312,-73.935775,40.69363137,-73.96223558
40.78245418,-73.94891962,40.77632142,-73.96427393
40.7817212,-73.94594,40.79329668,-73.9432083
40.751873,-73.977706,40.7575699,-73.99098507
40.77492513,-73.98266566,40.7919557,-73.968087
40.71406667,-73.99293911,40.71117444,-73.99682619
40.787801,-73.953559,40.79127,-73.964839
40.7973721,-73.97041192,40.76087502,-74.00277668
40.72743423,-73.99379025,40.73901691,-74.00263761
40.73935542,-73.99931783,40.73291553,-74.00711384
40.7781314,-73.96069399,40.73223272,-73.98889957
40.7403432,-73.98955109,40.74394314,-73.97966069
40.70862144,-74.00722156,40.7252557,-74.00412083
40.76350532,-73.97109243,40.77579377,-73.97620574
40.73827428,-73.98751968,40.73536706,-73.98797393
40.74487634,-73.99529885,40.76341379,-73.99667444
40.71307916,-73.99851193,40.70355377,-74.00670227
40.7047177,-74.00926027,40.70862144,-74.00722156
40.78245418,-73.94891962,40.77632142,-73.96427393
40.69196566,-73.9813018,40.69196566,-73.9813018
40.70277159,-73.99383605,40.69165183,-73.9999786
40.70530954,-74.00612572,40.728846,-74.008591
40.70717936,-74.00887308,40.73401143,-74.00293877
40.74731,-73.95451,40.74718234,-73.9432635
40.73172428,-74.00674436,40.73536706,-73.98797393
40.77163851,-73.98261428,40.78524672,-73.97667321
40.71754834,-74.01322069,40.77966809,-73.98093045
40.7806284,-73.9521667,40.76500525,-73.95818491
40.71559509,-73.9870295,40.71307916,-73.99851193
40.66514682,-73.97637606,40.67890679,-73.94142771
40.74345335,-74.00004031,40.74334935,-74.00681753
40.76269882,-73.99301222,40.72066442,-73.98517977
40.7869946,-73.94164802,40.77140426,-73.9535166
40.68753406,-73.97265183,40.69839895,-73.98068914
40.795,-73.9645,40.7849032,-73.950503
40.70717936,-74.00887308,40.73401143,-74.00293877
40.78472675,-73.96961715,40.77579377,-73.97620574
40.68753406,-73.97265183,40.69839895,-73.98068914
40.76350532,-73.97109243,40.77579377,-73.97620574
40.71638032,-73.94821286,40.71307916,-73.99851193
40.7867947,-73.977112,40.77748046,-73.98288594
40.78720869,-73.98128127,40.76095756,-73.96724467
40.72743423,-73.99379025,40.73532427,-73.99800419
40.71260486,-73.96264403,40.71273266,-74.0046073
40.72743423,-73.99379025,40.73901691,-74.00263761
40.74345335,-74.00004031,40.74734825,-73.99723551
40.74334935,-74.00681753,40.74475148,-73.99915362
40.76590936,-73.97634151,40.793393,-73.9635556
40.66514682,-73.97637606,40.67890679,-73.94142771
40.73223272,-73.98889957,40.72743423,-73.99379025
40.76590936,-73.97634151,40.793393,-73.9635556
40.73223272,-73.98889957,40.76440023,-73.96648977
40.74096374,-73.98602213,40.7451677,-73.98683077
40.74901271,-73.98848395,40.76009437,-73.99461843
40.8021174,-73.96818053,40.78499979,-73.97283406
40.75892386,-73.96226227,40.744219,-73.97121214
40.73291553,-74.00711384,40.739323,-74.008119
40.72779126,-73.98564945,40.73971301,-73.99456405
40.6662078,-73.98199886,40.6847514,-73.99917254
40.7811223,-73.94965589,40.8008363,-73.96644925
40.75929124,-73.98859651,40.76019252,-73.9912551
40.711512,-74.015756,40.707873,-74.00167
40.711512,-74.015756,40.707873,-74.00167
40.711512,-74.015756,40.707873,-74.00167
40.7867947,-73.977112,40.77748046,-73.98288594
40.8021174,-73.96818053,40.78499979,-73.97283406
40.76087502,-74.00277668,40.70530954,-74.00612572
40.73901691,-74.00263761,40.71910537,-73.99973337
40.69072549,-73.95133465,40.68035608,-73.9476791
40.71260486,-73.96264403,40.71273266,-74.0046073
40.70255088,-73.98940236,40.6881529,-73.99520919
40.70767788,-73.94016171,40.71850211,-73.98329859
40.72953837,-73.98426726,40.746647,-73.993915
40.6711978,-73.97484126,40.6776147,-73.97324283
40.7454973,-74.00197139,40.74173969,-73.99415556
40.73291553,-74.00711384,40.7252557,-74.00412083
40.78472675,-73.96961715,40.77579377,-73.97620574
40.7652654,-73.98192338,40.7457121,-73.98194829
40.7652654,-73.98192338,40.7457121,-73.98194829
40.73038599,-74.00214988,40.6829151,-73.99318208
40.77565541,-73.95068615,40.7546011,-73.97187886
40.73543934,-73.99453948,40.711512,-74.015756
40.73704984,-73.99009296,40.74765947,-73.98490707
40.73704984,-73.99009296,40.74765947,-73.98490707
40.77565541,-73.95068615,40.7652654,-73.98192338
40.711512,-74.015756,40.707873,-74.00167
40.79127,-73.964839,40.78275,-73.97137
40.76590936,-73.97634151,40.793393,-73.9635556
40.77801203,-73.95407149,40.76873687,-73.96119945
40.74901271,-73.98848395,40.746647,-73.993915
40.77282817,-73.96685276,40.78307,-73.95939
40.72740794,-73.98142006,40.70530954,-74.00612572
40.6729679,-73.97087984,40.66106337,-73.97945255
40.736502,-73.97809472,40.734232,-73.986923
40.73038599,-74.00214988,40.78414472,-73.98362492
40.711512,-74.015756,40.707873,-74.00167
40.73781509,-73.99994661,40.73224119,-74.00026394
40.72325,-73.94308,40.71469,-73.95739
40.71413089,-73.9970468,40.7047177,-74.00926027
40.69072549,-73.95133465,40.71285887,-73.96590294
40.7361967,-74.00859207,40.72771408,-74.01129574
40.70538077,-73.94976519,40.70255088,-73.98940236
40.71754834,-74.01322069,40.73535398,-74.00483091
40.77282817,-73.96685276,40.78307,-73.95939
40.77862688,-73.95772073,40.7781314,-73.96069399
40.75763228,-73.96930575,40.746647,-73.993915
40.73038599,-74.00214988,40.78414472,-73.98362492
40.6793307,-73.97519523,40.6843549,-73.98901629
40.69308257,-73.97178913,40.6851532,-73.94111
40.75206862,-73.96784384,40.75892386,-73.96226227
40.7612274,-73.96094022,40.72311651,-73.95212324
40.72710258,-74.00297088,40.73971301,-73.99456405
40.73038599,-74.00214988,40.78414472,-73.98362492
40.72779126,-73.98564945,40.73704984,-73.99009296
40.7973721,-73.97041192,40.75992262,-73.97648516
40.72740794,-73.98142006,40.72740794,-73.98142006
40.73401143,-74.00293877,40.74177603,-74.00149746
40.8021174,-73.96818053,40.771522,-73.990541
40.73901691,-74.00263761,40.73291553,-74.00711384
40.73901691,-74.00263761,40.73291553,-74.00711384
40.69597683,-73.99014892,40.69991755,-73.98971773
40.66106337,-73.97945255,40.66106337,-73.97945255
40.72521311,-73.97768752,40.72917025,-73.99810231
40.74238787,-73.99726235,40.73401143,-74.00293877
40.68807003,-73.98410637,40.68807003,-73.98410637
40.72243797,-74.00566443,40.72210379,-73.99724901
40.7423543,-73.98915076,40.7597108,-73.97402311
40.69597683,-73.99014892,40.69991755,-73.98971773
